controller,time,psi,dpsi,u,action
Uncontrolled,32.30000000000019,-0.03749265278072755,0.05000100048194848,0.0,0.0
Uncontrolled,32.40000000000019,-0.03316821863297786,0.043244341477496985,0.0,0.0
Uncontrolled,32.50000000000019,-0.030351426644212948,0.028167919887649072,0.0,0.0
Uncontrolled,32.60000000000019,-0.028293049328816124,0.02058377315396824,0.0,0.0
Uncontrolled,32.700000000000195,-0.02593201668119755,0.02361032647618576,0.0,0.0
Uncontrolled,32.800000000000196,-0.023918690950711637,0.020133257304859105,0.0,0.0
Uncontrolled,32.9000000000002,-0.02221353090964606,0.017051600410655773,0.0,0.0
Uncontrolled,33.0000000000002,-0.02044882180393012,0.017647091057159392,0.0,0.0
Uncontrolled,33.1000000000002,-0.018426248293916,0.020225735100141196,0.0,0.0
Uncontrolled,33.2000000000002,-0.01704088052907092,0.013853677648450781,0.0,0.0
Uncontrolled,33.3000000000002,-0.016025714249928734,0.010151662791421875,0.0,0.0
Uncontrolled,33.400000000000205,-0.015930514724196963,0.0009519952573177042,0.0,0.0
Uncontrolled,33.500000000000206,-0.016617403748449208,-0.006868890242522463,0.0,0.0
Uncontrolled,33.60000000000021,-0.01767347393742694,-0.010560701889777334,0.0,0.0
Uncontrolled,33.70000000000021,-0.018043378350900606,-0.003699044134736665,0.0,0.0
Uncontrolled,33.80000000000021,-0.01796563878604699,0.0007773956485361382,0.0,0.0
Uncontrolled,33.90000000000021,-0.017949908015238096,0.00015730770808894,0.0,0.0
Uncontrolled,34.00000000000021,-0.018368227517539616,-0.00418319502301521,0.0,0.0
Uncontrolled,34.100000000000215,-0.01899562523408949,-0.006273977165498722,0.0,0.0
Uncontrolled,34.200000000000216,-0.020856656935249424,-0.018610317011599334,0.0,0.0
Uncontrolled,34.30000000000022,-0.023055475843682744,-0.021988189084333212,0.0,0.0
Uncontrolled,34.40000000000022,-0.024010100009924887,-0.00954624166242143,0.0,0.0
Uncontrolled,34.50000000000022,-0.024186089014447413,-0.0017598900452252576,0.0,0.0
Uncontrolled,34.60000000000022,-0.024639095188324217,-0.00453006173876805,0.0,0.0
Uncontrolled,34.70000000000022,-0.023489819278105693,0.011492759102185222,0.0,0.0
Uncontrolled,34.800000000000225,-0.02069120272143675,0.027986165566689453,0.0,0.0
Uncontrolled,34.900000000000226,-0.019334292740489926,0.013569099809468223,0.0,0.0
Uncontrolled,35.00000000000023,-0.017132075769624347,0.022022169708655778,0.0,0.0
Uncontrolled,35.10000000000023,-0.016963304511378705,0.001687712582456414,0.0,0.0
Uncontrolled,35.20000000000023,-0.01637483005412773,0.0058847445725097565,0.0,0.0
Uncontrolled,35.30000000000023,-0.014876977701085018,0.014978523530427123,0.0,0.0
Uncontrolled,35.40000000000023,-0.013655979848533025,0.012209978525519919,0.0,0.0
Uncontrolled,35.500000000000234,-0.01184699571175815,0.01808984136774876,0.0,0.0
Uncontrolled,35.600000000000236,-0.010778215743419,0.01068779968339149,0.0,0.0
Uncontrolled,35.70000000000024,-0.01000268565596447,0.007755300874545311,0.0,0.0
Uncontrolled,35.80000000000024,-0.010203794161731972,-0.002011085057675027,0.0,0.0
Uncontrolled,35.90000000000024,-0.010396632067416665,-0.0019283790568469376,0.0,0.0
Uncontrolled,36.00000000000024,-0.009172935968148332,0.012236960992683336,0.0,0.0
Uncontrolled,36.10000000000024,-0.009233772545041694,-0.0006083657689336022,0.0,0.0
Uncontrolled,36.200000000000244,-0.009925199353257239,-0.006914268082155448,0.0,0.0
Uncontrolled,36.300000000000246,-0.010231994896416383,-0.003067955431591453,0.0,0.0
Uncontrolled,36.40000000000025,-0.009925360832985418,0.0030663406343096624,0.0,0.0
Uncontrolled,36.50000000000025,-0.010504707962977337,-0.005793471299919192,0.0,0.0
Uncontrolled,36.60000000000025,-0.011335618139549551,-0.008309101765722148,0.0,0.0
Uncontrolled,36.70000000000025,-0.011490845311238422,-0.0015522717168887012,0.0,0.0
Uncontrolled,36.80000000000025,-0.013461272540008732,-0.019704272287703096,0.0,0.0
Uncontrolled,36.900000000000254,-0.015419974831211457,-0.019587022912027255,0.0,0.0
Uncontrolled,37.000000000000256,-0.017397359621168146,-0.019773847899566887,0.0,0.0
Uncontrolled,37.10000000000026,-0.01857220807343645,-0.01174848452268306,0.0,0.0
Uncontrolled,37.20000000000026,-0.018013798229819196,0.005584098436172538,0.0,0.0
Uncontrolled,37.30000000000026,-0.017270540083808565,0.007432581460106307,0.0,0.0
Uncontrolled,37.40000000000026,-0.016239210177171805,0.010313299066367613,0.0,0.0
Uncontrolled,37.50000000000026,-0.014875439855125936,0.013637703220458701,0.0,0.0
Uncontrolled,37.600000000000264,-0.013226129919839352,0.016493099352865845,0.0,0.0
Uncontrolled,37.700000000000266,-0.010662051043192447,0.025640788766469046,0.0,0.0
Uncontrolled,37.80000000000027,-0.008701799952655017,0.0196025109053743,0.0,0.0
Uncontrolled,37.90000000000027,-0.006636295687031111,0.02065504265623906,0.0,0.0
Uncontrolled,38.00000000000027,-0.004862678851295139,0.01773616835735972,0.0,0.0
Uncontrolled,38.10000000000027,-0.003467864027040508,0.01394814824254631,0.0,0.0
Uncontrolled,38.20000000000027,-0.0030281515520410537,0.004397124749994544,0.0,0.0
Uncontrolled,38.300000000000274,-0.0036555385950270774,-0.006273870429860237,0.0,0.0
Uncontrolled,38.400000000000276,-0.003805450974169512,-0.001499123791424346,0.0,0.0
Uncontrolled,38.50000000000028,-0.002850189291970134,0.00955261682199378,0.0,0.0
Uncontrolled,38.60000000000028,-0.0015163595146171806,0.013338297773529535,0.0,0.0
Uncontrolled,38.70000000000028,0.0007536642677300354,0.02270023782347216,0.0,0.0
Uncontrolled,38.80000000000028,0.002753929335201586,0.020002650674715506,0.0,0.0
Uncontrolled,38.90000000000028,0.0024093110748447453,-0.003446182603568406,0.0,0.0
Uncontrolled,39.000000000000284,0.002425655399838193,0.00016344324993447816,0.0,0.0
Uncontrolled,39.100000000000286,0.0028582913674686993,0.004326359676305062,0.0,0.0
Uncontrolled,39.20000000000029,0.0035765330318804616,0.007182416644117624,0.0,0.0
Uncontrolled,39.30000000000029,0.0031443709288812753,-0.004321621029991864,0.0,0.0
Uncontrolled,39.40000000000029,0.003255266266164723,0.0011089533728344727,0.0,0.0
Uncontrolled,39.50000000000029,0.004786592423844316,0.015313261576795929,0.0,0.0
Uncontrolled,39.60000000000029,0.006686892545083641,0.019003001212393254,0.0,0.0
Uncontrolled,39.700000000000294,0.007977160515438682,0.012902679703550397,0.0,0.0
Uncontrolled,39.800000000000296,0.010471375781895078,0.02494215266456397,0.0,0.0
Uncontrolled,39.9000000000003,0.012539119854217202,0.020677440723221245,0.0,0.0
Uncontrolled,40.0000000000003,0.015207022719863936,0.026679028656467346,0.0,0.0
Uncontrolled,40.1000000000003,0.016574819182792057,0.013677964629281185,0.0,0.0
Uncontrolled,40.2000000000003,0.017200784873708103,0.0062596569091604454,0.0,0.0
Uncontrolled,40.3000000000003,0.01615705581860049,-0.010437290551076143,0.0,0.0
Uncontrolled,40.400000000000304,0.015278085501845663,-0.008789703167548277,0.0,0.0
Uncontrolled,40.500000000000306,0.014728888551959798,-0.005491969498858645,0.0,0.0
Uncontrolled,40.60000000000031,0.011671283488324878,-0.030576050636349206,0.0,0.0
Uncontrolled,40.70000000000031,0.008662360176258037,-0.030089233120668406,0.0,0.0
Uncontrolled,40.80000000000031,0.006160547157248205,-0.02501813019009832,0.0,0.0
Uncontrolled,40.90000000000031,0.0034327627565418854,-0.027277844007063193,0.0,0.0
Uncontrolled,41.00000000000031,0.0017911936284959063,-0.01641569128045979,0.0,0.0
Uncontrolled,41.100000000000314,-0.0010949484321489487,-0.02886142060644855,0.0,0.0
Uncontrolled,41.200000000000315,-0.0034235505832930857,-0.02328602151144137,0.0,0.0
Uncontrolled,41.30000000000032,-0.0062664446075708395,-0.028428940242777537,0.0,0.0
Uncontrolled,41.40000000000032,-0.008687827323407908,-0.02421382715837069,0.0,0.0
Uncontrolled,41.50000000000032,-0.01040649663848876,-0.0171866931508085,0.0,0.0
Uncontrolled,41.60000000000032,-0.01351621006110056,-0.031097134226117994,0.0,0.0
Uncontrolled,41.70000000000032,-0.016492502658447452,-0.029762925973468926,0.0,0.0
Uncontrolled,41.800000000000324,-0.018829765315764278,-0.023372626573168243,0.0,0.0
Uncontrolled,41.900000000000325,-0.019949757165078207,-0.011199918493139283,0.0,0.0
Uncontrolled,42.00000000000033,-0.02039611384712981,-0.0044635668205160635,0.0,0.0
Uncontrolled,42.10000000000033,-0.020179708301394494,0.00216405545735317,0.0,0.0
Uncontrolled,42.20000000000033,-0.020064407559163406,0.0011530074223108926,0.0,0.0
Uncontrolled,42.30000000000033,-0.018777735255128433,0.012866723040349736,0.0,0.0
Uncontrolled,42.40000000000033,-0.017906730592678506,0.008710046624499274,0.0,0.0
Uncontrolled,42.500000000000334,-0.01693322460342041,0.009735059892580946,0.0,0.0
Uncontrolled,42.600000000000335,-0.016627118961820606,0.0030610564159980393,0.0,0.0
Uncontrolled,42.70000000000034,-0.014928599789754929,0.01698519172065676,0.0,0.0
Uncontrolled,42.80000000000034,-0.01385534264532401,0.0107325714443092,0.0,0.0
Uncontrolled,42.90000000000034,-0.013772240668905169,0.0008310197641884058,0.0,0.0
Uncontrolled,43.00000000000034,-0.01598007577576825,-0.022078351068630837,0.0,0.0
Uncontrolled,43.10000000000034,-0.018612720342302803,-0.02632644566534553,0.0,0.0
Uncontrolled,43.200000000000344,-0.02073316307692022,-0.021204427346174157,0.0,0.0
Uncontrolled,43.300000000000345,-0.02132911379625823,-0.005959507193380106,0.0,0.0
Uncontrolled,43.40000000000035,-0.020448585825729143,0.008805279705290856,0.0,0.0
Uncontrolled,43.50000000000035,-0.018892697696925875,0.015558881288032685,0.0,0.0
Uncontrolled,43.60000000000035,-0.017167781614580168,0.017249160823457066,0.0,0.0
Uncontrolled,43.70000000000035,-0.015890703758312814,0.012770778562673547,0.0,0.0
Uncontrolled,43.80000000000035,-0.015912753599505537,-0.0002204984119272141,0.0,0.0
Uncontrolled,43.900000000000354,-0.017395507885231917,-0.014827542857263796,0.0,0.0
Uncontrolled,44.000000000000355,-0.01971283358221871,-0.023173256969867915,0.0,0.0
Uncontrolled,44.10000000000036,-0.023462425631655532,-0.03749592049436822,0.0,0.0
Uncontrolled,44.20000000000036,-0.02678741448897816,-0.03324988857322625,0.0,0.0
Uncontrolled,44.30000000000036,-0.031919844341958985,-0.05132429852980826,0.0,0.0
Uncontrolled,44.40000000000036,-0.03578324388048981,-0.03863399538530825,0.0,0.0
Uncontrolled,44.50000000000036,-0.039845465276575356,-0.040622213960855406,0.0,0.0
Uncontrolled,44.600000000000364,-0.04555691400579999,-0.05711448729224633,0.0,0.0
Uncontrolled,44.700000000000365,-0.05280871290447616,-0.07251798898676169,0.0,0.0
Uncontrolled,44.80000000000037,-0.06006298883140411,-0.07254275926927949,0.0,0.0
Uncontrolled,44.90000000000037,-0.06711942678627218,-0.07056437954868078,0.0,0.0
Uncontrolled,45.00000000000037,-0.07290887065807104,-0.05789443871798866,0.0,0.0
Uncontrolled,45.10000000000037,-0.07785723056380028,-0.04948359905729245,0.0,0.0
Uncontrolled,45.20000000000037,-0.08203401627794876,-0.04176785714148473,0.0,0.0
Uncontrolled,45.300000000000374,-0.0857631557836446,-0.03729139505695843,0.0,0.0
Uncontrolled,45.400000000000375,-0.08789393870818746,-0.021307829245428553,0.0,0.0
Uncontrolled,45.50000000000038,-0.08961144654391523,-0.017175078357277728,0.0,0.0
Uncontrolled,45.60000000000038,-0.09154505807623044,-0.01933611532315201,0.0,0.0
Uncontrolled,45.70000000000038,-0.09328102590168498,-0.017359678254545423,0.0,0.0
Uncontrolled,45.80000000000038,-0.09418824871146782,-0.009072228097828375,0.0,0.0
Uncontrolled,45.90000000000038,-0.09490361347187425,-0.007153647604064227,0.0,0.0
Uncontrolled,46.000000000000384,-0.09550698251485489,-0.006033690429806325,0.0,0.0
Uncontrolled,46.100000000000385,-0.09427849399087786,0.012284885239770317,0.0,0.0
Uncontrolled,46.20000000000039,-0.09265871754722879,0.016197764436490673,0.0,0.0
Uncontrolled,46.30000000000039,-0.09147508051189114,0.011836370353376466,0.0,0.0
Uncontrolled,46.40000000000039,-0.088302950616213,0.031721298956781344,0.0,0.0
Uncontrolled,46.50000000000039,-0.08515798914528884,0.03144961470924167,0.0,0.0
Uncontrolled,46.60000000000039,-0.08138352703598559,0.03774462109303248,0.0,0.0
Uncontrolled,46.700000000000394,-0.07694223722568051,0.04441289810305074,0.0,0.0
Uncontrolled,46.800000000000395,-0.07104267994625209,0.05899557279428428,0.0,0.0
Uncontrolled,46.9000000000004,-0.0640503937509651,0.06992286195286987,0.0,0.0
Uncontrolled,47.0000000000004,-0.05818516343802128,0.0586523031294383,0.0,0.0
Uncontrolled,47.1000000000004,-0.05329090185489793,0.048942615831233466,0.0,0.0
Uncontrolled,47.2000000000004,-0.048987893739070754,0.04303008115827177,0.0,0.0
Uncontrolled,47.3000000000004,-0.04333137247752418,0.05656521261546576,0.0,0.0
Uncontrolled,47.400000000000404,-0.03679538114940051,0.06535991328123675,0.0,0.0
Uncontrolled,47.500000000000405,-0.03145322008526463,0.05342161064135877,0.0,0.0
Uncontrolled,47.600000000000406,-0.02587893156714965,0.05574288518114982,0.0,0.0
Uncontrolled,47.70000000000041,-0.021871113355808408,0.040078182113412436,0.0,0.0
Uncontrolled,47.80000000000041,-0.016194310012383525,0.05676803343424883,0.0,0.0
Uncontrolled,47.90000000000041,-0.008998902568236884,0.07195407444146641,0.0,0.0
Uncontrolled,48.00000000000041,-0.0026271145924898452,0.06371787975747038,0.0,0.0
Uncontrolled,48.10000000000041,0.004122335323812239,0.06749449916302083,0.0,0.0
Uncontrolled,48.200000000000415,0.009673165722157276,0.055508303983450365,0.0,0.0
Uncontrolled,48.300000000000416,0.015047842930600151,0.05374677208442874,0.0,0.0
Uncontrolled,48.40000000000042,0.019217777783901283,0.04169934853301132,0.0,0.0
Uncontrolled,48.50000000000042,0.023284037152141387,0.040662593682401035,0.0,0.0
Uncontrolled,48.60000000000042,0.02600336078631435,0.027193236341729626,0.0,0.0
Uncontrolled,48.70000000000042,0.02928030159055972,0.03276940804245369,0.0,0.0
Uncontrolled,48.80000000000042,0.032353181746114026,0.03072880155554306,0.0,0.0
Uncontrolled,48.900000000000425,0.03374535559890425,0.01392173852790225,0.0,0.0
Uncontrolled,49.000000000000426,0.03382975136664405,0.000843957677397953,0.0,0.0
Uncontrolled,49.10000000000043,0.03419840228248398,0.0036865091583994022,0.0,0.0
Uncontrolled,49.20000000000043,0.03490522467115148,0.007068223886674973,0.0,0.0
Uncontrolled,49.30000000000043,0.034300798910337965,-0.006044257608135132,0.0,0.0
Uncontrolled,49.40000000000043,0.032484901305867335,-0.018158976044706322,0.0,0.0
Uncontrolled,49.50000000000043,0.032411311293776966,-0.0007359001209036979,0.0,0.0
Uncontrolled,49.600000000000435,0.03277725416165398,0.0036594286787701236,0.0,0.0
Uncontrolled,49.700000000000436,0.033540747327995495,0.007634931663415138,0.0,0.0
Uncontrolled,49.80000000000044,0.034242909014185974,0.007021616861904823,0.0,0.0
Uncontrolled,49.90000000000044,0.03359574023454075,-0.006471687796452236,0.0,0.0
Uncontrolled,50.00000000000044,0.03494911131142788,0.013533710768871365,0.0,0.0
PID,0.0,1.0,0.2,0.0,0.0
PID,0.1,1.0136396869921356,0.1363968699213563,0.0,0.0
PID,0.2,1.024006511233042,0.1036682424090643,0.0,0.0
PID,0.30000000000000004,1.0301809681695733,0.06174456936531148,0.0,0.0
PID,0.4,1.0302652924704765,0.0008432430090312484,0.0,0.0
PID,0.5,1.025851017489319,-0.04414274981157623,0.0,0.0
PID,0.6,1.017721355940635,-0.08129661548683831,0.0,0.0
PID,0.7,1.0050811714348227,-0.12640184505812288,0.0,0.0
PID,0.7999999999999999,0.9878325302237835,-0.17248641211039228,0.0,0.0
PID,0.8999999999999999,0.964941497459359,-0.22891032764424507,0.0,0.0
PID,0.9999999999999999,0.9374454958049085,-0.2749600165445048,0.0,0.0
PID,1.0999999999999999,0.9081357815990042,-0.2930971420590431,0.0,0.0
PID,1.2,0.874571093239736,-0.33564688359268186,0.0,0.0
PID,1.3,0.8382673322687448,-0.3630376097099119,0.0,0.0
PID,1.4000000000000001,0.7995814847722056,-0.3868584749653926,0.0,0.0
PID,1.5000000000000002,0.757817430298409,-0.41764054473796564,0.0,0.0
PID,1.6000000000000003,0.7139367742687175,-0.43880656029691534,0.0,0.0
PID,1.7000000000000004,0.6664528252906865,-0.4748394897803096,0.0,0.0
PID,1.8000000000000005,0.616086555137559,-0.5036627015312741,0.0,0.0
PID,1.9000000000000006,0.5636679467500217,-0.5241860838753736,0.0,0.0
PID,2.0000000000000004,0.5104227699723248,-0.5324517677769687,0.0,0.0
PID,2.1000000000000005,0.45673893482731287,-0.5368383514501194,0.0,0.0
PID,2.2000000000000006,0.40225197459284284,-0.5448696023447003,0.0,0.0
PID,2.3000000000000007,0.3488862035960806,-0.5336577099676225,0.0,0.0
PID,2.400000000000001,0.29491670227705535,-0.5396950131902523,0.0,0.0
PID,2.500000000000001,0.24024024154719012,-0.5467646072986524,0.0,0.0
PID,2.600000000000001,0.18476569681491442,-0.554745447322757,0.0,0.0
PID,2.700000000000001,0.13080352030943487,-0.5396217650547954,0.0,0.0
PID,2.800000000000001,0.07794332216953381,-0.5286019813990105,0.0,0.0
PID,2.9000000000000012,0.02657601151201261,-0.513673106575212,0.0,0.0
PID,3.0000000000000013,-0.02608626620663316,-0.5266227771864577,0.0,0.0
PID,3.1000000000000014,-0.07859763668718485,-0.5251137048055169,0.0,0.0
PID,3.2000000000000015,-0.1295325892889117,-0.5093495260172685,0.0,0.0
PID,3.3000000000000016,-0.17714848570825203,-0.4761589641934032,0.0,0.0
PID,3.4000000000000017,-0.22321823529454124,-0.4606974958628921,0.0,0.0
PID,3.5000000000000018,-0.26932472149044273,-0.46106486195901486,0.0,0.0
PID,3.600000000000002,-0.31203773692779896,-0.42713015437356244,0.0,0.0
PID,3.700000000000002,-0.3518515755169541,-0.39813838589155154,0.0,0.0
PID,3.800000000000002,-0.3868064575475519,-0.34954882030597784,0.02329815855420625,0.02329815855420625
PID,3.900000000000002,-0.4170583903586344,-0.3025193281108254,0.04442132365396334,0.04442132365396334
PID,4.000000000000002,-0.44321422976587305,-0.2615583940723864,0.06285519005145634,0.06285519005145634
PID,4.100000000000001,-0.4660793799627669,-0.22865150196893813,0.08035586596103317,0.08035586596103317
PID,4.200000000000001,-0.48481050719474483,-0.18731127231977934,0.09809750608676909,0.09809750608676909
PID,4.300000000000001,-0.5004488294336769,-0.15638322238932018,0.11037654912149869,0.11037654912149869
PID,4.4,-0.51184594668037,-0.11397117246693082,0.1236177685221801,0.1236177685221801
PID,4.5,-0.5205493568486099,-0.08703410168239982,0.13024876627642523,0.13024876627642523
PID,4.6,-0.524935397181489,-0.04386040332879009,0.13954136031262987,0.13954136031262987
PID,4.699999999999999,-0.5259752711233384,-0.010398739418494868,0.1405967910164802,0.1405967910164802
PID,4.799999999999999,-0.5230292225613238,0.029460485620145943,0.14190969641933776,0.14190969641933776
PID,4.899999999999999,-0.5172656044913685,0.057636180699553036,0.13805567450936024,0.13805567450936024
PID,4.999999999999998,-0.5080752414810604,0.09190363010308064,0.1353373836194014,0.1353373836194014
PID,5.099999999999998,-0.49455499039250267,0.1352025108855778,0.1278663632197179,0.1278663632197179
PID,5.1999999999999975,-0.4765430304016444,0.18011959990858248,0.11395159792197262,0.11395159792197262
